x,y,z,id
0.03,-0.46,0.94,18
0.05,-0.48,0.88,18
0.06,-0.43,0.78,18
0.06,-0.34,0.75,18
0.05,-0.3,0.8,18
0.03,-0.31,0.99,18
0.03,-0.34,1.06,18
0.04,-0.39,1.03,18
0.04,-0.39,0.96,18
0.04,-0.37,0.87,18
0.04,-0.34,0.9,18
0.04,-0.29,1.0,18
0.03,-0.28,1.03,18
0.03,-0.34,0.96,18
0.03,-0.38,0.92,18
0.04,-0.42,0.9,18
0.04,-0.4,0.93,18
0.03,-0.35,0.97,18
0.02,-0.35,0.96,18
0.02,-0.36,0.94,18
0.03,-0.35,0.94,18
0.04,-0.33,0.97,18
0.04,-0.32,0.97,18
0.03,-0.33,0.94,18
0.02,-0.35,0.92,18
0.01,-0.38,0.94,18
0.02,-0.38,0.96,18
0.04,-0.34,0.94,18
0.06,-0.33,0.92,18
0.07,-0.32,0.9,18
0.07,-0.32,0.91,18
0.05,-0.38,0.97,18
0.05,-0.39,1.0,18
0.06,-0.34,1.02,18
0.08,-0.26,0.95,18
0.08,-0.26,0.9,18
0.06,-0.34,0.85,18
0.06,-0.38,0.85,18
0.04,-0.42,0.93,18
0.02,-0.42,0.97,18
-0.01,-0.36,0.98,18
-0.02,-0.33,0.96,18
-0.03,-0.34,0.96,18
-0.02,-0.38,0.98,18
0.02,-0.42,0.97,18
0.05,-0.39,0.92,18
0.1,-0.26,0.84,18
0.1,-0.24,0.83,18
0.09,-0.27,0.94,18
0.07,-0.3,1.03,18
-0.0,-0.28,0.96,19
-0.01,-0.27,0.95,19
-0.02,-0.28,0.96,19
-0.02,-0.29,0.99,19
-0.02,-0.29,1.03,19
-0.02,-0.29,1.02,19
-0.01,-0.27,0.95,19
-0.0,-0.27,0.93,19
-0.01,-0.29,1.0,19
-0.04,-0.3,1.07,19
-0.24,-0.09,1.47,19
-0.71,0.45,2.61,19
-0.89,0.55,3.38,19
-0.65,0.23,3.83,19
-0.65,0.11,2.86,19
-1.15,-0.12,-0.1,19
-1.29,-0.43,-1.24,19
-1.35,-1.7,-2.69,19
-1.45,-2.69,-3.16,19
-1.21,-4.0,-3.39,19
-1.2,-4.0,-3.01,19
-2.16,-2.31,-1.23,19
-2.82,-0.75,-0.09,19
-4.0,2.3,2.64,19
-4.0,3.25,3.88,19
-2.3,3.42,4.0,19
-1.3,3.31,4.0,19
-1.76,1.79,2.13,19
-2.31,0.66,0.51,19
-2.44,-1.71,-1.55,19
-2.07,-2.88,-2.0,19
-0.77,-4.0,-2.39,19
-0.37,-4.0,-2.15,19
-0.95,-2.39,-0.13,19
-1.6,-1.02,1.13,19
-1.88,1.26,3.12,19
-1.24,2.0,3.82,19
0.17,2.58,3.91,19
0.21,2.15,3.01,19
-0.53,0.22,0.65,19
-0.7,-0.7,-0.04,19
-0.38,-1.86,-0.54,19
-0.06,-2.02,-0.23,19
-0.05,-1.68,0.22,19
-0.06,-0.61,1.1,19
-0.01,-0.16,1.31,19
0.09,0.35,1.41,19
0.11,0.42,1.4,19
0.09,0.18,1.34,19
0.07,-0.07,1.23,19
0.04,-0.48,0.87,19
0.04,-0.59,0.7,19
0.04,-0.64,0.52,19
0.02,-0.59,0.56,19
-0.0,-0.43,0.93,19
0.0,-0.32,1.12,19
0.02,-0.14,1.26,19
0.04,-0.12,1.25,19
0.04,-0.23,1.14,19
0.04,-0.31,1.02,19
0.03,-0.35,0.82,19
0.02,-0.29,0.83,19
0.01,-0.19,1.04,19
0.01,-0.22,1.13,19
0.01,-0.37,1.04,19
0.02,-0.42,0.92,19
0.04,-0.39,0.77,19
0.04,-0.34,0.79,19
0.05,-0.25,0.96,19
0.05,-0.23,1.04,19
0.05,-0.25,1.06,19
0.04,-0.28,1.01,19
0.03,-0.33,0.9,19
0.03,-0.35,0.9,19
0.03,-0.33,0.95,19
0.02,-0.3,0.98,19
0.02,-0.29,0.97,19
0.03,-0.3,0.97,19
0.04,-0.3,0.99,19
0.05,-0.28,1.03,19
0.06,-0.28,1.0,19
0.06,-0.29,0.92,19
0.05,-0.29,0.89,19
0.04,-0.3,0.92,19
0.04,-0.31,0.96,19
0.03,-0.32,1.01,19
0.02,-0.32,1.02,19
0.03,-0.32,0.97,19
0.04,-0.32,0.93,19
0.05,-0.32,0.88,19
0.05,-0.33,0.9,19
0.03,-0.31,0.99,19
0.02,-0.3,1.03,19
0.03,-0.3,1.02,19
0.04,-0.29,0.98,19
0.05,-0.27,0.91,19
0.05,-0.28,0.91,19
0.05,-0.35,0.88,19
0.04,-0.35,0.86,19
0.03,-0.32,0.87,19
-0.31,-0.94,-0.6,20
-0.5,-2.49,-1.25,20
-0.67,-4.0,-1.25,20
-0.85,-4.0,-0.97,20
-1.66,-3.54,-0.1,20
-2.09,-2.47,0.52,20
-3.65,0.65,2.41,20
-4.0,2.61,3.45,20
-3.47,4.0,4.0,20
-2.46,4.0,4.0,20
-1.72,3.79,2.58,20
-2.3,2.93,1.24,20
-3.35,-0.71,-0.58,20
-3.56,-2.47,-1.07,20
-3.06,-4.0,-1.85,20
-2.21,-4.0,-2.11,20
-0.89,-3.93,-1.85,20
-1.1,-3.41,-0.78,20
-3.69,-0.08,2.64,20
-4.0,1.72,3.91,20
-1.73,4.0,4.0,20
-0.42,4.0,3.87,20
-0.33,3.17,1.66,20
-0.84,1.79,0.51,20
-1.13,-0.87,-0.33,20
-0.9,-1.77,-0.33,20
-0.28,-2.79,0.02,20
-0.12,-2.81,0.41,20
-0.06,-1.63,1.2,20
-0.04,-0.78,1.29,20
0.08,0.46,1.11,20
0.15,0.79,1.01,20
0.26,0.98,0.92,20
0.22,0.5,1.04,20
0.17,0.11,1.13,20
0.12,-0.46,1.14,20
0.12,-0.58,1.03,20
0.14,-0.5,0.73,20
0.15,-0.34,0.67,20
0.14,-0.02,0.9,20
0.12,0.05,1.15,20
0.11,0.04,1.47,20
0.12,0.02,1.38,20
0.15,-0.06,0.91,20
0.16,-0.13,0.75,20
0.15,-0.23,0.85,20
0.14,-0.24,1.06,20
0.15,-0.17,1.34,20
0.16,-0.12,1.27,20
0.17,-0.09,0.89,20
0.17,-0.1,0.77,20
0.17,-0.04,0.76,20
0.18,0.04,0.84,20
0.18,0.06,1.04,20
0.17,-0.0,1.11,20
0.16,-0.13,1.08,20
0.17,-0.14,1.0,20
0.18,-0.13,0.86,20
0.18,-0.13,0.82,20
0.17,-0.13,0.89,20
0.16,-0.13,0.99,20
0.16,-0.07,1.19,20
0.17,-0.03,1.19,20
0.19,0.01,1.0,20
0.19,-0.06,0.83,20
0.19,-0.11,0.82,20
0.18,-0.17,0.91,20
0.18,-0.17,0.99,20
0.17,-0.09,1.14,20
0.18,-0.04,1.14,20
0.19,-0.02,0.98,20
0.18,-0.06,0.9,20
0.16,-0.16,0.97,20
0.14,-0.18,1.1,20
0.13,-0.19,1.32,20
0.14,-0.18,1.3,20
0.18,-0.11,0.99,20
0.2,-0.04,0.81,20
0.24,0.03,0.65,20
0.25,0.02,0.67,20
0.23,-0.08,0.83,20
0.21,-0.13,0.95,20
0.18,-0.15,1.18,20
0.19,-0.12,1.21,20
0.21,-0.04,1.02,20
0.22,-0.02,0.88,20
0.21,-0.07,0.79,20
0.2,-0.1,0.87,20
0.19,-0.13,1.08,20
0.19,-0.12,1.15,20
0.19,-0.09,1.09,20
0.19,-0.08,1.01,20
0.19,-0.05,0.89,20
0.19,-0.06,0.91,20
0.18,-0.12,1.04,20
0.19,-0.11,1.06,20
0.19,-0.08,1.0,20
0.21,-0.02,0.88,20
0.2,-0.05,0.88,20
0.18,-0.15,0.99,20
0.19,-0.07,0.96,21
0.18,-0.1,0.98,21
0.17,-0.1,1.04,21
0.14,-0.01,1.22,21
0.13,0.07,1.29,21
0.15,0.25,1.31,21
0.16,0.3,1.25,21
0.12,0.34,1.15,21
0.07,0.41,1.2,21
0.07,0.53,1.5,21
0.08,0.44,1.62,21
0.0,0.06,1.28,21
-0.04,-0.15,0.85,21
-0.07,-0.92,-0.09,21
-0.13,-1.61,-0.46,21
-0.41,-3.25,-0.85,21
-0.45,-3.85,-0.91,21
-0.8,-3.79,-0.66,21
-1.26,-2.94,-0.19,21
-3.15,0.31,1.4,21
-4.0,2.19,2.5,21
-3.16,4.0,4.0,21
-0.89,4.0,3.89,21
-0.8,3.82,2.93,21
-1.65,1.58,0.17,21
-2.04,-0.14,-0.62,21
-2.28,-3.12,-1.23,21
-1.9,-4.0,-1.34,21
-0.72,-4.0,-1.06,21
-0.63,-3.95,-0.44,21
-1.64,-1.8,1.11,21
-2.21,0.02,1.69,21
-1.9,2.87,2.82,21
-1.04,3.73,3.31,21
0.09,3.73,2.99,21
-0.12,2.66,2.02,21
-0.81,0.05,0.51,21
-0.81,-0.9,0.27,21
-0.37,-2.04,0.23,21
-0.16,-2.28,0.29,21
-0.0,-1.95,0.58,21
0.0,-1.37,0.76,21
0.01,-0.05,1.02,21
0.03,0.44,1.14,21
0.12,0.93,1.39,21
0.15,0.9,1.46,21
0.1,0.32,1.29,21
0.05,-0.07,1.1,21
0.03,-0.6,0.8,21
0.04,-0.69,0.74,21
0.07,-0.55,0.77,21
0.09,-0.36,0.84,21
0.12,-0.05,1.0,21
0.12,0.01,1.04,21
0.1,-0.04,1.09,21
0.09,-0.17,1.06,21
0.09,-0.22,1.02,21
0.1,-0.26,0.92,21
0.1,-0.27,0.9,21
0.11,-0.22,0.93,21
0.1,-0.19,0.94,21
0.09,-0.16,0.96,21
0.09,-0.18,1.0,21
0.12,-0.23,1.13,21
0.12,-0.21,1.14,21
0.12,-0.14,0.93,21
0.11,-0.13,0.83,21
0.09,-0.16,0.91,21
0.08,-0.18,1.01,21
0.07,-0.2,1.07,21
0.08,-0.21,1.06,21
0.12,-0.18,1.06,21
0.13,-0.14,1.01,21
0.11,-0.12,0.85,21
0.1,-0.16,0.83,21
0.09,-0.27,0.98,21
0.09,-0.26,1.07,21
0.1,-0.17,1.13,21
0.11,-0.12,1.11,21
0.1,-0.1,0.97,21
0.1,-0.14,0.9,21
0.08,-0.22,0.89,21
0.07,-0.24,0.97,21
0.09,-0.22,1.1,21
0.1,-0.2,1.07,21
0.13,-0.14,0.9,21
0.12,-0.12,0.87,21
0.11,-0.14,0.93,21
0.1,-0.21,1.06,21
0.09,-0.23,1.09,21
0.09,-0.21,1.08,21
0.09,-0.17,1.03,21
0.08,-0.14,0.92,21
0.07,-0.16,0.9,21
0.07,-0.22,0.98,21
0.08,-0.22,1.05,21
0.1,-0.19,1.11,21
0.11,-0.17,1.09,21
0.13,-0.13,0.95,21
0.14,-0.13,0.87,21
0.1,-0.33,1.12,22
0.11,-0.28,1.17,22
0.13,-0.12,1.03,22
0.13,-0.07,0.92,22
0.11,-0.12,0.82,22
0.09,-0.18,0.88,22
0.09,-0.26,1.1,22
0.11,-0.24,1.19,22
0.15,-0.15,1.18,22
0.14,-0.09,1.15,22
0.01,0.14,1.36,22
-0.1,0.4,1.61,22
-0.17,1.0,2.18,22
-0.14,1.0,2.14,22
-0.21,0.67,1.59,22
-0.42,-0.31,-0.01,22
-0.55,-1.02,-0.77,22
-0.9,-3.08,-1.82,22
-0.8,-3.93,-2.08,22
-0.66,-4.0,-1.81,22
-1.13,-3.46,-1.05,22
-2.73,-0.6,1.15,22
-3.68,1.21,2.34,22
-3.49,4.0,4.0,22
-2.15,4.0,4.0,22
-0.67,3.67,3.69,22
-1.13,2.56,2.64,22
-2.15,-0.45,-0.18,22
-2.18,-1.71,-1.06,22
-1.37,-3.61,-1.98,22
-0.81,-4.0,-2.18,22
-0.38,-3.48,-1.8,22
-0.61,-2.37,-1.04,22
-1.53,-0.12,1.15,22
-1.94,0.74,2.28,22
-1.53,2.12,4.0,22
-0.88,2.63,4.0,22
-0.31,2.51,3.45,22
-0.51,1.77,2.29,22
-0.84,0.03,0.06,22
-0.76,-0.68,-0.5,22
-0.29,-1.63,-0.9,22
-0.08,-1.84,-0.86,22
0.07,-1.64,-0.19,22
0.03,-0.86,0.82,22
0.01,-0.48,1.18,22
0.01,0.1,1.6,22
0.03,0.29,1.72,22
0.06,0.43,1.8,22
0.06,0.35,1.7,22
0.04,-0.03,1.19,22
0.04,-0.21,0.91,22
0.07,-0.44,0.54,22
0.09,-0.48,0.46,22
0.11,-0.45,0.56,22
0.1,-0.39,0.73,22
0.08,-0.24,1.13,22
0.07,-0.17,1.25,22
0.07,-0.1,1.27,22
0.06,-0.08,1.19,22
0.06,-0.1,1.01,22
0.07,-0.14,0.97,22
0.08,-0.27,0.93,22
0.09,-0.31,0.9,22
0.09,-0.3,0.86,22
0.08,-0.27,0.89,22
0.06,-0.2,1.04,22
0.06,-0.18,1.11,22
0.07,-0.15,1.13,22
0.08,-0.15,1.06,22
0.09,-0.22,0.86,22
0.09,-0.25,0.81,22
0.07,-0.29,0.88,22
0.06,-0.28,0.98,22
0.07,-0.2,1.13,22
0.08,-0.15,1.05,22
0.08,-0.15,0.97,22
0.09,-0.16,0.88,22
0.08,-0.17,0.9,22
0.06,-0.18,1.05,22
0.06,-0.19,1.12,22
0.06,-0.19,1.12,22
0.06,-0.2,1.05,22
0.07,-0.3,0.88,22
0.07,-0.35,0.84,22
0.07,-0.36,0.85,22
0.07,-0.31,0.89,22
0.07,-0.2,1.04,22
0.06,-0.18,1.12,22
0.06,-0.21,1.14,22
0.07,-0.25,1.06,22
0.07,-0.3,0.87,22
0.06,-0.32,0.82,22
0.05,-0.29,0.89,22
0.05,-0.24,0.96,22
0.06,-0.15,1.07,22
0.07,-0.13,1.08,22
0.08,-0.21,1.0,22
0.09,-0.26,0.97,22
0.1,-0.29,0.97,22
0.06,-0.29,0.99,23
0.06,-0.26,1.02,23
0.06,-0.23,0.98,23
0.07,-0.23,0.94,23
0.08,-0.28,0.9,23
0.08,-0.34,0.9,23
0.07,-0.39,0.93,23
0.06,-0.33,0.95,23
0.05,-0.12,1.02,23
0.04,-0.08,1.06,23
0.03,-0.22,1.08,23
0.02,-0.34,1.09,23
-0.0,-0.29,1.21,23
-0.03,-0.1,1.37,23
-0.2,0.36,1.81,23
-0.25,0.57,2.06,23
-0.18,0.8,2.33,23
-0.14,0.77,2.02,23
-0.17,0.11,0.36,23
-0.34,-0.67,-0.5,23
-0.98,-2.92,-1.53,23
-1.06,-3.86,-1.77,23
-0.82,-4.0,-1.82,23
-0.99,-3.42,-1.45,23
-2.68,0.02,0.53,23
-3.79,1.91,2.02,23
-3.39,4.0,4.0,23
-1.64,4.0,4.0,23
-0.04,3.36,3.44,23
-1.08,1.94,1.98,23
-3.25,-1.48,-1.12,23
-2.98,-2.9,-1.81,23
-0.89,-4.0,-1.92,23
-0.38,-4.0,-1.55,23
-0.88,-2.55,0.11,23
-1.92,0.28,1.92,23
-1.93,1.42,2.7,23
-0.78,3.03,3.91,23
-0.15,3.34,4.0,23
-0.07,2.25,2.39,23
-0.42,1.15,1.26,23
-0.72,-0.72,-0.02,23
-0.62,-1.34,-0.3,23
-0.3,-2.15,-0.5,23
-0.18,-2.34,-0.39,23
-0.09,-1.96,0.32,23
-0.1,-1.36,0.76,23
-0.1,-0.07,1.36,23
-0.04,0.38,1.51,23
0.12,0.84,1.62,23
0.16,0.83,1.57,23
0.08,0.29,1.24,23
0.03,-0.1,1.03,23
-0.02,-0.65,0.78,23
-0.01,-0.78,0.71,23
0.01,-0.79,0.66,23
0.02,-0.69,0.68,23
0.04,-0.38,0.81,23
0.03,-0.26,0.93,23
0.03,-0.16,1.24,23
0.05,-0.15,1.35,23
0.08,-0.12,1.24,23
0.08,-0.14,1.04,23
0.07,-0.27,0.74,23
0.06,-0.35,0.73,23
0.05,-0.4,0.91,23
0.07,-0.31,1.05,23
0.07,-0.28,1.02,23
0.05,-0.29,0.88,23
0.04,-0.31,0.86,23
0.03,-0.35,0.99,23
0.04,-0.33,1.07,23
0.06,-0.26,1.09,23
0.07,-0.23,1.03,23
0.07,-0.28,0.89,23
0.06,-0.32,0.88,23
0.04,-0.37,0.97,23
0.04,-0.35,1.02,23
0.05,-0.24,1.04,23
0.06,-0.22,1.01,23
0.06,-0.27,0.97,23
0.07,-0.31,0.95,23
0.06,-0.36,0.89,23
0.06,-0.35,0.88,23
0.07,-0.28,0.92,23
0.08,-0.25,0.96,23
0.09,-0.27,0.99,23
0.08,-0.3,0.99,23
0.06,-0.32,1.0,23
0.05,-0.3,1.01,23
0.05,-0.24,1.02,23
0.06,-0.25,1.02,23
0.08,-0.31,0.94,23
0.1,-0.35,0.86,23
0.1,-0.4,0.75,23
0.09,-0.41,0.78,23
0.07,-0.31,1.02,23
0.07,-0.21,1.19,23
0.07,-0.2,1.16,23
0.08,-0.26,0.93,23
0.11,-0.28,0.8,24
0.08,-0.38,0.88,24
0.06,-0.4,0.97,24
0.04,-0.38,1.17,24
0.04,-0.37,1.23,24
0.07,-0.37,1.09,24
0.07,-0.36,0.93,24
0.07,-0.33,0.81,24
0.05,-0.22,0.98,24
-0.02,0.06,1.63,24
-0.06,0.21,1.95,24
-0.16,0.52,2.47,24
-0.2,0.64,2.62,24
-0.34,0.73,2.3,24
-0.44,0.64,1.65,24
-0.96,0.0,-0.26,24
-1.42,-0.63,-1.17,24
-2.2,-2.47,-2.42,24
-2.16,-3.45,-2.76,24
-1.23,-4.0,-2.72,24
-0.89,-4.0,-2.21,24
-1.84,-2.5,0.2,24
-3.3,-0.89,1.84,24
-4.0,2.11,4.0,24
-2.57,3.33,4.0,24
-1.2,3.55,3.98,24
-1.15,2.69,2.95,24
-2.23,1.56,1.18,24
-3.7,-1.19,-1.77,24
-3.36,-2.67,-2.3,24
-1.21,-4.0,-2.45,24
-0.4,-4.0,-2.24,24
-0.99,-2.83,-0.24,24
-2.13,-1.5,1.19,24
-2.59,0.53,3.49,24
-1.67,1.19,4.0,24
-0.08,2.05,3.96,24
0.03,2.05,3.26,24
-0.39,0.94,1.0,24
-0.5,0.18,0.22,24
-0.36,-1.06,-0.37,24
-0.23,-1.47,-0.42,24
-0.07,-1.8,-0.18,24
-0.04,-1.7,0.09,24
-0.02,-1.07,0.69,24
-0.04,-0.67,0.93,24
-0.07,0.01,1.41,24
-0.03,0.24,1.64,24
0.06,0.42,1.8,24
0.08,0.36,1.64,24
0.04,-0.02,1.03,24
0.02,-0.25,0.79,24
0.01,-0.61,0.59,24
0.01,-0.71,0.6,24
0.02,-0.73,0.76,24
0.05,-0.52,0.92,24
0.07,-0.35,0.94,24
0.07,-0.09,0.95,24
0.06,-0.06,1.0,24
0.03,-0.18,1.16,24
0.02,-0.28,1.21,24
0.03,-0.41,1.07,24
0.04,-0.41,0.94,24
0.06,-0.37,0.74,24
0.07,-0.35,0.72,24
0.07,-0.38,0.86,24
0.06,-0.4,0.97,24
0.05,-0.38,1.1,24
0.04,-0.33,1.09,24
0.05,-0.28,1.0,24
0.06,-0.29,0.95,24
0.06,-0.32,0.9,24
0.06,-0.34,0.91,24
0.05,-0.36,0.99,24
0.06,-0.37,1.02,24
0.06,-0.35,0.98,24
0.07,-0.32,0.93,24
0.08,-0.28,0.84,24
0.08,-0.28,0.84,24
0.07,-0.29,0.93,24
0.07,-0.29,1.02,24
0.08,-0.29,1.08,24
0.09,-0.27,1.01,24
0.09,-0.24,0.84,24
0.09,-0.23,0.82,24
0.08,-0.21,0.97,24
0.07,-0.22,1.06,24
0.07,-0.28,1.1,24
0.08,-0.33,1.0,24
0.08,-0.33,0.94,24
0.1,-0.27,0.87,24
0.1,-0.24,0.89,24
0.09,-0.24,1.01,24
0.08,-0.26,1.06,24
0.07,-0.27,1.05,24
0.07,-0.28,0.99,24
0.08,-0.27,0.87,24
0.08,-0.28,0.84,24
0.07,-0.27,0.88,24
0.07,-0.26,0.96,24
0.06,-0.32,1.01,25
0.06,-0.31,1.03,25
0.06,-0.27,1.04,25
0.06,-0.24,1.06,25
0.05,-0.12,1.2,25
0.05,-0.02,1.3,25
-0.03,0.15,1.62,25
-0.08,0.2,1.84,25
-0.1,0.11,2.18,25
-0.09,-0.0,2.16,25
-0.19,0.01,1.44,25
-0.28,0.12,0.8,25
-0.65,-0.1,-0.76,25
-1.01,-0.77,-1.59,25
-1.56,-3.08,-2.79,25
-1.18,-4.0,-2.8,25
-1.31,-4.0,-2.21,25
-2.81,-1.95,0.3,25
-3.75,-0.45,1.86,25
-4.0,2.2,4.0,25
-3.42,3.16,4.0,25
-1.17,3.6,3.98,25
-0.99,3.18,3.6,25
-1.92,1.48,0.78,25
-2.34,0.46,-0.66,25
-2.23,-1.69,-2.08,25
-1.82,-2.72,-2.34,25
-0.74,-4.0,-2.29,25
-0.44,-4.0,-1.78,25
-1.3,-2.42,0.51,25
-1.89,-1.3,1.71,25
-1.64,0.47,3.43,25
-0.91,1.09,3.9,25
0.17,1.74,3.42,25
0.11,1.54,2.4,25
-0.36,0.28,0.47,25
-0.44,-0.42,-0.04,25
-0.3,-1.43,-0.43,25
-0.21,-1.69,-0.41,25
-0.22,-1.65,0.07,25
-0.26,-1.41,0.5,25
-0.23,-0.73,1.22,25
-0.19,-0.39,1.4,25
-0.11,0.14,1.49,25
-0.09,0.26,1.47,25
-0.07,0.09,1.38,25
-0.09,-0.38,1.12,25
-0.11,-0.55,0.94,25
-0.13,-0.69,0.67,25
-0.14,-0.68,0.62,25
-0.12,-0.57,0.72,25
-0.1,-0.49,0.84,25
-0.06,-0.35,0.98,25
-0.05,-0.32,0.97,25
-0.06,-0.35,0.9,25
-0.07,-0.37,0.89,25
-0.09,-0.42,0.98,25
-0.09,-0.44,1.0,25
-0.09,-0.48,0.93,25
-0.08,-0.49,0.88,25
-0.07,-0.45,0.81,25
-0.07,-0.4,0.82,25
-0.07,-0.37,0.89,25
-0.07,-0.38,0.91,25
-0.07,-0.42,0.89,25
-0.07,-0.44,0.86,25
-0.1,-0.45,0.84,25
-0.11,-0.45,0.89,25
-0.13,-0.44,1.08,25
-0.12,-0.44,1.16,25
-0.08,-0.38,1.1,25
-0.07,-0.36,0.97,25
-0.06,-0.38,0.71,25
-0.06,-0.41,0.67,25
-0.08,-0.46,0.79,25
-0.08,-0.47,0.91,25
-0.07,-0.43,1.07,25
-0.08,-0.39,0.98,25
-0.09,-0.37,0.89,25
-0.11,-0.4,0.8,25
-0.11,-0.43,0.85,25
-0.1,-0.47,1.02,25
-0.08,-0.47,1.07,25
-0.05,-0.4,0.97,25
-0.04,-0.36,0.85,25
-0.05,-0.34,0.69,25
-0.07,-0.37,0.7,25
-0.1,-0.47,0.91,25
-0.1,-0.49,1.05,25
-0.07,-0.43,1.12,25
-0.06,-0.37,1.02,25
-0.07,-0.34,0.78,25
-0.08,-0.37,0.73,25
-0.09,-0.47,0.87,25
-0.09,-0.49,0.99,25
-0.07,-0.44,1.06,25
-0.06,-0.39,1.0,25
-0.07,-0.35,0.82,25
-0.07,-0.37,0.8,25
-0.09,-0.45,0.9,25
0.06,-0.15,0.89,26
0.04,-0.2,0.92,26
0.04,-0.18,1.02,26
0.04,-0.11,1.15,26
0.04,-0.1,1.03,26
0.05,-0.12,0.94,26
0.05,-0.19,0.87,26
0.05,-0.21,0.9,26
0.03,-0.18,1.05,26
0.03,-0.14,1.12,26
0.04,-0.07,1.15,26
0.04,-0.05,1.11,26
0.02,-0.06,1.16,26
-0.03,-0.04,1.33,26
-0.25,0.22,1.97,26
-0.37,0.43,2.41,26
-0.4,0.76,3.1,26
-0.33,0.84,2.89,26
-0.53,0.74,0.96,26
-0.81,0.45,-0.25,26
-1.55,-1.18,-2.08,26
-1.91,-2.59,-2.52,26
-1.3,-4.0,-2.69,26
-0.89,-4.0,-2.47,26
-1.57,-3.04,-0.73,26
-2.86,-1.41,0.74,26
-4.0,2.36,3.64,26
-4.0,3.66,4.0,26
-1.53,4.0,4.0,26
-0.74,3.94,3.89,26
-1.79,1.98,1.62,26
-2.48,0.61,-0.06,26
-2.53,-1.77,-1.89,26
-2.02,-2.81,-2.11,26
-0.75,-4.0,-1.78,26
-0.59,-3.53,-0.05,26
-1.06,-2.49,1.05,26
-1.41,-0.08,2.52,26
-1.0,0.88,2.9,26
0.19,2.02,2.86,26
0.39,2.07,2.27,26
0.01,1.0,0.74,26
-0.16,0.24,0.34,26
-0.17,-0.97,0.36,26
-0.13,-1.35,0.52,26
-0.06,-1.58,0.76,26
-0.05,-1.4,0.85,26
-0.04,-0.59,0.98,26
-0.03,-0.19,1.05,26
0.03,0.28,1.26,26
0.08,0.34,1.32,26
0.1,0.13,1.17,26
0.07,-0.09,1.0,26
0.02,-0.46,0.83,26
0.01,-0.54,0.85,26
0.02,-0.52,0.96,26
0.03,-0.43,0.97,26
0.04,-0.24,0.9,26
0.04,-0.21,0.88,26
0.03,-0.27,0.94,26
0.03,-0.31,1.01,26
0.04,-0.31,1.09,26
0.05,-0.3,1.06,26
0.06,-0.27,0.9,26
0.06,-0.27,0.85,26
0.04,-0.33,0.91,26
0.03,-0.36,0.99,26
0.04,-0.34,1.05,26
0.05,-0.26,0.95,26
0.06,-0.24,0.91,26
0.06,-0.25,0.93,26
0.05,-0.26,0.97,26
0.05,-0.3,1.02,26
0.05,-0.32,1.0,26
0.05,-0.36,0.91,26
0.05,-0.36,0.88,26
0.05,-0.34,0.9,26
0.05,-0.33,0.94,26
0.05,-0.31,1.01,26
0.05,-0.31,1.01,26
0.06,-0.31,0.97,26
0.06,-0.3,0.94,26
0.06,-0.3,0.91,26
0.05,-0.31,0.93,26
0.05,-0.33,0.99,26
0.05,-0.32,1.0,26
0.06,-0.3,0.95,26
0.06,-0.31,0.92,26
0.05,-0.33,0.92,26
0.05,-0.33,0.96,26
0.05,-0.29,1.02,26
0.05,-0.27,1.02,26
0.05,-0.28,0.95,26
0.05,-0.32,0.92,26
0.05,-0.37,0.92,26
0.04,-0.36,0.95,26
0.04,-0.31,0.99,26
0.04,-0.29,0.99,26
0.04,-0.27,0.98,26
0.05,-0.29,0.98,26
0.05,-0.25,1.07,27
0.06,-0.26,0.88,27
0.06,-0.3,0.82,27
0.05,-0.39,0.89,27
0.04,-0.38,0.97,27
0.04,-0.31,1.07,27
0.04,-0.25,1.06,27
0.05,-0.2,0.96,27
0.06,-0.22,0.91,27
0.05,-0.37,0.88,27
0.04,-0.41,0.9,27
0.02,-0.38,1.01,27
0.01,-0.33,1.1,27
-0.01,-0.28,1.29,27
-0.04,-0.23,1.4,27
-0.18,-0.06,1.77,27
-0.24,0.09,2.05,27
-0.2,0.43,2.52,27
-0.14,0.41,2.45,27
-0.19,0.02,1.47,27
-0.29,-0.17,0.84,27
-0.57,-0.47,-0.48,27
-0.84,-0.94,-1.18,27
-1.63,-3.04,-2.37,27
-1.56,-3.96,-2.79,27
-1.05,-4.0,-2.94,27
-1.86,-1.89,-1.37,27
-2.99,-0.14,0.22,27
-4.0,2.57,3.76,27
-4.0,3.27,4.0,27
-2.17,3.72,4.0,27
-1.56,3.16,3.63,27
-2.48,1.57,0.45,27
-3.07,0.59,-1.39,27
-2.87,-1.75,-3.27,27
-2.08,-2.97,-3.54,27
-0.44,-4.0,-3.07,27
-0.28,-3.89,-2.08,27
-1.28,-1.82,0.69,27
-1.99,-0.71,1.96,27
-1.94,0.59,3.94,27
-1.14,0.85,4.0,27
0.06,0.89,3.87,27
-0.1,0.76,3.14,27
-0.85,0.5,1.1,27
-1.03,0.41,0.51,27
-0.71,0.21,-0.23,27
-0.31,0.06,-0.43,27
0.06,-1.08,-0.48,27
0.04,-1.47,-0.77,27
-0.06,-1.99,-1.07,27
0.06,-2.12,-1.05,27
-0.51,-1.7,-0.47,27
-0.97,-1.41,0.02,27
-1.27,-0.87,1.16,27
-1.22,-0.64,1.67,27
-0.8,-0.41,2.24,27
-0.47,-0.3,2.38,27
-0.35,-0.24,2.43,27
-0.25,-0.1,2.32,27
-0.19,-0.07,2.06,27
